abbr,time,rre150m0
LUG,198608,306.7
LUG,198609,99.8
LUG,198610,4.3
LUG,198611,56.3
LUG,198612,1.4
LUG,198701,53.0
LUG,198702,138.2
LUG,198703,25.8
LUG,198704,124.5
LUG,198705,143.1
LUG,198706,276.7
LUG,198707,309.7
LUG,198708,153.3
LUG,198709,63.0
LUG,198710,267.3
LUG,198711,67.8
LUG,198712,39.0
LUG,198801,168.7
LUG,198802,44.3
LUG,198803,64.1
LUG,198804,81.1
LUG,198805,359.5
LUG,198806,197.8
LUG,198807,138.6
LUG,198808,146.0
LUG,198809,86.7
LUG,198810,221.9
LUG,198811,4.3
LUG,198812,45.5
LUG,198901,0.0
LUG,198902,126.2
LUG,198903,40.8
LUG,198904,545.7
LUG,198905,100.1
LUG,198906,145.1
LUG,198907,111.8
LUG,198908,193.5
LUG,198909,47.6
LUG,198910,5.4
LUG,198911,76.5
LUG,198912,75.7
LUG,199001,45.8
LUG,199002,18.3
LUG,199003,6.2
LUG,199004,173.5
LUG,199005,136.9
LUG,199006,289.0
LUG,199007,14.1
LUG,199008,84.4
LUG,199009,90.8
LUG,199010,287.9
LUG,199011,101.1
LUG,199012,94.4
LUG,199101,61.9
LUG,199102,22.4
LUG,199103,213.3
LUG,199104,63.1
LUG,199105,92.9
LUG,199106,148.8
LUG,199107,49.2
LUG,199108,12.1
LUG,199109,381.5
LUG,199110,132.0
LUG,199111,95.6
LUG,199112,14.7
LUG,199201,50.0
LUG,199202,22.3
LUG,199203,125.3
LUG,199204,136.4
LUG,199205,115.3
LUG,199206,311.8
LUG,199207,172.9
LUG,199208,135.7
LUG,199209,221.5
LUG,199210,192.6
LUG,199211,20.8
LUG,199212,95.9
LUG,199301,3.4
LUG,199302,46.9
LUG,199303,40.0
LUG,199304,136.6
LUG,199305,111.9
LUG,199306,263.0
LUG,199307,121.3
LUG,199308,39.9
LUG,199309,359.6
LUG,199310,366.3
LUG,199311,67.4
LUG,199312,33.9
LUG,199401,241.0
LUG,199402,122.4
LUG,199403,20.4
LUG,199404,116.3
LUG,199405,260.1
LUG,199406,66.7
LUG,199407,32.7
LUG,199408,137.9
LUG,199409,433.8
LUG,199410,88.0
LUG,199411,163.0
LUG,199412,20.2
LUG,199501,35.7
LUG,199502,60.7
LUG,199503,24.1
LUG,199504,176.8
LUG,199505,204.0
LUG,199506,102.5
LUG,199507,57.6
LUG,199508,91.5
LUG,199509,446.8
LUG,199510,47.2
LUG,199511,94.6
LUG,199512,70.3
LUG,199601,209.5
LUG,199602,23.0
LUG,199603,14.1
LUG,199604,61.5
LUG,199605,158.8
LUG,199606,184.7
LUG,199607,176.1
LUG,199608,321.4
LUG,199609,81.2
LUG,199610,177.9
LUG,199611,210.5
LUG,199612,101.8
LUG,199701,78.8
LUG,199702,0.7
LUG,199703,1.6
LUG,199704,96.8
LUG,199705,88.9
LUG,199706,382.7
LUG,199707,138.8
LUG,199708,41.2
LUG,199709,26.8
LUG,199710,14.9
LUG,199711,218.7
LUG,199712,137.2
LUG,199801,55.6
LUG,199802,26.2
LUG,199803,4.8
LUG,199804,302.0
LUG,199805,172.6
LUG,199806,231.1
LUG,199807,142.9
LUG,199808,112.2
LUG,199809,249.9
LUG,199810,171.9
LUG,199811,4.1
LUG,199812,34.6
LUG,199901,62.1
LUG,199902,0.5
LUG,199903,112.7
LUG,199904,123.0
LUG,199905,156.7
LUG,199906,190.5
LUG,199907,133.9
LUG,199908,300.6
LUG,199909,233.3
LUG,199910,235.0
LUG,199911,97.0
LUG,199912,53.2
LUG,200001,0.0
LUG,200002,12.7
LUG,200003,79.0
LUG,200004,260.2
LUG,200005,250.7
LUG,200006,74.9
LUG,200007,368.0
LUG,200008,89.4
LUG,200009,211.1
LUG,200010,331.2
LUG,200011,368.2
LUG,200012,103.9
LUG,200101,127.9
LUG,200102,86.5
LUG,200103,202.8
LUG,200104,73.7
LUG,200105,103.6
LUG,200106,243.5
LUG,200107,229.8
LUG,200108,245.5
LUG,200109,69.0
LUG,200110,98.5
LUG,200111,17.5
LUG,200112,0.8
LUG,200201,19.1
LUG,200202,112.8
LUG,200203,66.3
LUG,200204,65.5
LUG,200205,426.4
LUG,200206,140.7
LUG,200207,230.6
LUG,200208,210.2
LUG,200209,187.1
LUG,200210,65.7
LUG,200211,535.8
LUG,200212,45.2
LUG,200301,44.7
LUG,200302,10.1
LUG,200303,2.6
LUG,200304,72.4
LUG,200305,131.2
LUG,200306,126.1
LUG,200307,203.9
LUG,200308,72.8
LUG,200309,44.1
LUG,200310,120.8
LUG,200311,179.4
LUG,200312,158.7
LUG,200401,14.0
LUG,200402,98.3
LUG,200403,41.8
LUG,200404,204.2
LUG,200405,173.1
LUG,200406,17.3
LUG,200407,106.1
LUG,200408,205.5
LUG,200409,57.0
LUG,200410,226.3
LUG,200411,174.0
LUG,200412,55.3
LUG,200501,5.3
LUG,200502,7.0
LUG,200503,74.4
LUG,200504,139.4
LUG,200505,86.6
LUG,200506,60.8
LUG,200507,90.4
LUG,200508,115.3
LUG,200509,191.9
LUG,200510,72.3
LUG,200511,31.0
LUG,200512,77.8
LUG,200601,60.0
LUG,200602,92.1
LUG,200603,40.3
LUG,200604,98.9
LUG,200605,91.1
LUG,200606,93.4
LUG,200607,104.7
LUG,200608,275.2
LUG,200609,169.4
LUG,200610,67.6
LUG,200611,46.7
LUG,200612,158.9
LUG,200701,60.6
LUG,200702,17.9
LUG,200703,43.8
LUG,200704,8.6
LUG,200705,170.0
LUG,200706,224.4
LUG,200707,75.5
LUG,200708,306.7
LUG,200709,123.1
LUG,200710,15.5
LUG,200711,89.3
LUG,200712,7.8
LUG,200801,136.0
LUG,200802,36.6
LUG,200803,78.9
LUG,200804,223.1
LUG,200805,267.3
LUG,200806,182.0
LUG,200807,359.0
LUG,200808,110.0
LUG,200809,188.7
LUG,200810,201.1
LUG,200811,246.1
LUG,200812,159.8
LUG,200901,48.7
LUG,200902,155.2
LUG,200903,109.9
LUG,200904,257.3
LUG,200905,67.0
LUG,200906,107.5
LUG,200907,396.8
LUG,200908,75.8
LUG,200909,121.4
LUG,200910,61.4
LUG,200911,151.1
LUG,200912,127.6
LUG,201001,34.3
LUG,201002,92.3
LUG,201003,109.1
LUG,201004,65.4
LUG,201005,344.9
LUG,201006,122.3
LUG,201007,160.8
LUG,201008,191.3
LUG,201009,190.7
LUG,201010,193.6
LUG,201011,211.4
LUG,201012,138.1
LUG,201101,44.0
LUG,201102,44.6
LUG,201103,88.7
LUG,201104,23.9
LUG,201105,106.8
LUG,201106,185.9
LUG,201107,261.3
LUG,201108,70.3
LUG,201109,82.5
LUG,201110,52.5
LUG,201111,205.2
LUG,201112,13.6
LUG,201201,55.4
LUG,201202,5.6
LUG,201203,70.8
LUG,201204,293.7
LUG,201205,163.9
LUG,201206,185.5
LUG,201207,78.5
LUG,201208,82.2
LUG,201209,83.9
LUG,201210,114.5
LUG,201211,234.6
LUG,201212,43.1
LUG,201301,38.3
LUG,201302,36.4
LUG,201303,118.4
LUG,201304,289.4
LUG,201305,301.7
LUG,201306,63.6
LUG,201307,139.4
LUG,201308,74.3
LUG,201309,123.2
LUG,201310,214.6
LUG,201311,115.8
LUG,201312,198.2
LUG,201401,222.7
LUG,201402,277.4
LUG,201403,86.1
LUG,201404,107.8
LUG,201405,135.5
LUG,201406,161.4
LUG,201407,361.3
LUG,201408,259.2
LUG,201409,23.8
LUG,201410,157.1
LUG,201411,586.7
LUG,201412,50.6
LUG,201501,130.7
LUG,201502,116.8
LUG,201503,30.0
LUG,201504,114.1
LUG,201505,213.2
LUG,201506,84.8
LUG,201507,63.2
LUG,201508,110.5
LUG,201509,191.6
LUG,201510,176.7
LUG,201511,0.2
LUG,201512,0.6
LUG,201601,29.9
LUG,201602,146.2
LUG,201603,108.9
LUG,201604,71.0
LUG,201605,267.7
LUG,201606,226.8
LUG,201607,225.6
LUG,201608,211.5
LUG,201609,89.6
LUG,201610,126.8
LUG,201611,175.1
LUG,201612,1.4
LUG,201701,7.1
LUG,201702,99.8
LUG,201703,71.4
LUG,201704,129.0
LUG,201705,119.6
LUG,201706,493.3
LUG,201707,55.9
LUG,201708,164.4
LUG,201709,141.3
LUG,201710,4.5
LUG,201711,99.9
LUG,201712,123.2
LUG,201801,76.4
LUG,201802,14.1
LUG,201803,140.6
LUG,201804,158.7
LUG,201805,251.4
LUG,201806,56.5
LUG,201807,96.9
LUG,201808,201.8
LUG,201809,32.7
LUG,201810,240.3
LUG,201811,193.9
LUG,201812,8.9
LUG,201901,6.9
LUG,201902,50.2
LUG,201903,52.6
LUG,201904,170.2
LUG,201905,74.7
LUG,201906,120.1
LUG,201907,56.9
LUG,201908,282.5
LUG,201909,64.5
LUG,201910,235.9
LUG,201911,361.6
LUG,201912,199.1
LUG,202001,5.6
LUG,202002,0.9
LUG,202003,93.7
LUG,202004,100.8
LUG,202005,220.0
LUG,202006,293.7
LUG,202007,47.4
LUG,202008,200.3
LUG,202009,125.0
LUG,202010,287.8
LUG,202011,2.8
LUG,202012,164.0
SAE,186001,
SAE,186002,
SAE,186003,
SAE,186004,
SAE,186005,
SAE,186006,
SAE,186007,
SAE,186008,
SAE,186009,
SAE,186010,
SAE,186011,
SAE,186012,
SAE,186101,
SAE,186102,
SAE,186103,
SAE,186104,
SAE,186105,
SAE,186106,
SAE,186107,
SAE,186108,
SAE,186109,
SAE,186110,
SAE,186111,
SAE,186112,
SAE,186201,
SAE,186202,
SAE,186203,
SAE,186204,
SAE,186205,
SAE,186206,
SAE,186207,
SAE,186208,
SAE,186209,
SAE,186210,
SAE,186211,
SAE,186212,
SAE,186301,
SAE,186302,
SAE,186303,
SAE,186304,
SAE,186305,
SAE,186306,
SAE,186307,
SAE,186308,
SAE,186309,
SAE,186310,
SAE,186311,
SAE,186312,
SAE,186401,
SAE,186402,
SAE,186403,
SAE,186404,
SAE,186405,
SAE,186406,
SAE,186407,
SAE,186408,
SAE,186409,
SAE,186410,
SAE,186411,
SAE,186412,
SAE,186501,
SAE,186502,
SAE,186503,
SAE,186504,
SAE,186505,
SAE,186506,
SAE,186507,
SAE,186508,
SAE,186509,
SAE,186510,
SAE,186511,
SAE,186512,
SAE,186601,
SAE,186602,
SAE,186603,
SAE,186604,
SAE,186605,
SAE,186606,
SAE,186607,
SAE,186608,
SAE,186609,
SAE,186610,
SAE,186611,
SAE,186612,
SAE,186701,
SAE,186702,
SAE,186703,
SAE,186704,
SAE,186705,
SAE,186706,
SAE,186707,
SAE,186708,
SAE,186709,
SAE,186710,
SAE,186711,
SAE,186712,
SAE,186801,
SAE,186802,
SAE,186803,
SAE,186804,
SAE,186805,
SAE,186806,
SAE,186807,
SAE,186808,
SAE,186809,
SAE,186810,
SAE,186811,
SAE,186812,
SAE,186901,
SAE,186902,
SAE,186903,
SAE,186904,
SAE,186905,
SAE,186906,
SAE,186907,
SAE,186908,
SAE,186909,
SAE,186910,
SAE,186911,
SAE,186912,
SAE,187001,
SAE,187002,
SAE,187003,
SAE,187004,
SAE,187005,
SAE,187006,
SAE,187007,
SAE,187008,
SAE,187009,
SAE,187010,
SAE,187011,
SAE,187012,
SAE,187101,
SAE,187102,
SAE,187103,
SAE,187104,
SAE,187105,
SAE,187106,
SAE,187107,
SAE,187108,
SAE,187109,
SAE,187110,
SAE,187111,
SAE,187112,
SAE,187201,
SAE,187202,
SAE,187203,
SAE,187204,
SAE,187205,
SAE,187206,
SAE,187207,
SAE,187208,
SAE,187209,
SAE,187210,
SAE,187211,
SAE,187212,
SAE,187301,
SAE,187302,
SAE,187303,
SAE,187304,
SAE,187305,
SAE,187306,
SAE,187307,
SAE,187308,
SAE,187309,
SAE,187310,
SAE,187311,
SAE,187312,
SAE,187401,
SAE,187402,
SAE,187403,
SAE,187404,
SAE,187405,
SAE,187406,
SAE,187407,
SAE,187408,
SAE,187409,
SAE,187410,
SAE,187411,
SAE,187412,
SAE,187501,
SAE,187502,
SAE,187503,
SAE,187504,
SAE,187505,
SAE,187506,
SAE,187507,
SAE,187508,
SAE,187509,
SAE,187510,
SAE,187511,
SAE,187512,
SAE,187601,
SAE,187602,
SAE,187603,
SAE,187604,
SAE,187605,
SAE,187606,
SAE,187607,
SAE,187608,
SAE,187609,
SAE,187610,
SAE,187611,
SAE,187612,
SAE,187701,
SAE,187702,
SAE,187703,
SAE,187704,
SAE,187705,
SAE,187706,
SAE,187707,
SAE,187708,
SAE,187709,
SAE,187710,
SAE,187711,
SAE,187712,
SAE,187801,
SAE,187802,
SAE,187803,
SAE,187804,
SAE,187805,
SAE,187806,
SAE,187807,
SAE,187808,
SAE,187809,
SAE,187810,
SAE,187811,
SAE,187812,
SAE,187901,
SAE,187902,
SAE,187903,
SAE,187904,
SAE,187905,
SAE,187906,
SAE,187907,
SAE,187908,
SAE,187909,
SAE,187910,
SAE,187911,
SAE,187912,
SAE,188001,
SAE,188002,
SAE,188003,
SAE,188004,
SAE,188005,
SAE,188006,
SAE,188007,
SAE,188008,
SAE,188009,
SAE,188010,
SAE,188011,
SAE,188012,
SAE,188101,
SAE,188102,
SAE,188103,
SAE,188104,
SAE,188105,
SAE,188106,
SAE,188107,
SAE,188108,
SAE,188109,
SAE,188110,
SAE,188111,
SAE,188112,
SAE,188201,
SAE,188202,
SAE,188203,
SAE,188204,
SAE,188205,
SAE,188206,
SAE,188207,
SAE,188208,
SAE,188209,110.8
SAE,188210,156.2
SAE,188211,158.6
SAE,188212,63.5
SAE,188301,33.0
SAE,188302,17.6
SAE,188303,70.1
SAE,188304,80.2
SAE,188305,119.3
SAE,188306,231.6
SAE,188307,383.8
SAE,188308,177.2
SAE,188309,239.5
SAE,188310,111.7
SAE,188311,100.2
SAE,188312,122.2
SAE,188401,162.7
SAE,188402,55.5
SAE,188403,47.7
SAE,188404,70.7
SAE,188405,99.2
SAE,188406,260.6
SAE,188407,292.5
SAE,188408,265.0
SAE,188409,105.4
SAE,188410,170.3
SAE,188411,51.5
SAE,188412,81.2
SAE,188501,12.5
SAE,188502,61.9
SAE,188503,56.8
SAE,188504,35.8
SAE,188505,129.8
SAE,188506,96.2
SAE,188507,111.4
SAE,188508,113.4
SAE,188509,246.5
SAE,188510,142.2
SAE,188511,169.2
SAE,188512,178.3
SAE,188601,74.5
SAE,188602,26.2
SAE,188603,72.3
SAE,188604,100.5
SAE,188605,68.2
SAE,188606,392.0
SAE,188607,218.1
SAE,188608,277.9
SAE,188609,111.3
SAE,188610,102.8
SAE,188611,96.5
SAE,188612,141.0
SAE,188701,12.5
SAE,188702,15.9
SAE,188703,110.3
SAE,188704,51.7
SAE,188705,205.1
SAE,188706,110.4
SAE,188707,264.3
SAE,188708,181.7
SAE,188709,80.0
SAE,188710,153.9
SAE,188711,85.6
SAE,188712,275.6
SAE,188801,111.6
SAE,188802,173.7
SAE,188803,144.5
SAE,188804,284.8
SAE,188805,139.2
SAE,188806,383.6
SAE,188807,465.4
SAE,188808,278.3
SAE,188809,250.0
SAE,188810,150.6
SAE,188811,200.3
SAE,188812,41.3
SAE,188901,128.3
SAE,188902,533.5
SAE,188903,106.5
SAE,188904,143.4
SAE,188905,121.3
SAE,188906,342.5
SAE,188907,234.4
SAE,188908,259.0
SAE,188909,304.7
SAE,188910,142.1
SAE,188911,98.3
SAE,188912,71.8
SAE,189001,245.9
SAE,189002,9.0
SAE,189003,94.4
SAE,189004,260.9
SAE,189005,166.6
SAE,189006,328.6
SAE,189007,239.9
SAE,189008,351.6
SAE,189009,24.2
SAE,189010,292.1
SAE,189011,289.6
SAE,189012,15.6
SAE,189101,110.5
SAE,189102,21.3
SAE,189103,148.4
SAE,189104,186.8
SAE,189105,134.0
SAE,189106,201.1
SAE,189107,363.3
SAE,189108,303.5
SAE,189109,145.2
SAE,189110,56.9
SAE,189111,124.4
SAE,189112,346.6
SAE,189201,226.4
SAE,189202,266.7
SAE,189203,52.8
SAE,189204,106.5
SAE,189205,174.6
SAE,189206,451.2
SAE,189207,362.2
SAE,189208,180.9
SAE,189209,203.4
SAE,189210,232.6
SAE,189211,88.6
SAE,189212,133.3
SAE,189301,139.1
SAE,189302,233.5
SAE,189303,149.5
SAE,189304,17.0
SAE,189305,213.2
SAE,189306,199.6
SAE,189307,348.4
SAE,189308,124.8
SAE,189309,253.7
SAE,189310,142.9
SAE,189311,172.0
SAE,189312,81.5
SAE,189401,60.4
SAE,189402,286.8
SAE,189403,133.0
SAE,189404,28.7
SAE,189405,339.4
SAE,189406,528.5
SAE,189407,328.9
SAE,189408,335.6
SAE,189409,308.1
SAE,189410,175.5
SAE,189411,64.0
SAE,189412,146.6
SAE,189501,54.1
SAE,189502,46.1
SAE,189503,141.1
SAE,189504,130.2
SAE,189505,226.5
SAE,189506,247.3
SAE,189507,176.2
SAE,189508,231.0
SAE,189509,26.5
SAE,189510,216.2
SAE,189511,171.1
SAE,189512,392.6
SAE,189601,72.7
SAE,189602,58.8
SAE,189603,452.2
SAE,189604,303.7
SAE,189605,86.1
SAE,189606,245.3
SAE,189607,300.1
SAE,189608,303.2
SAE,189609,460.0
SAE,189610,84.2
SAE,189611,71.1
SAE,189612,99.2
SAE,189701,38.7
SAE,189702,362.8
SAE,189703,309.3
SAE,189704,261.4
SAE,189705,189.7
SAE,189706,318.5
SAE,189707,378.6
SAE,189708,367.6
SAE,189709,289.6
SAE,189710,45.2
SAE,189711,23.1
SAE,189712,80.8
SAE,189801,51.3
SAE,189802,250.6
SAE,189803,120.8
SAE,189804,130.5
SAE,189805,292.6
SAE,189806,369.8
SAE,189807,378.0
SAE,189808,222.9
SAE,189809,84.5
SAE,189810,230.5
SAE,189811,44.0
SAE,189812,142.9
SAE,189901,308.3
SAE,189902,34.0
SAE,189903,123.4
SAE,189904,410.6
SAE,189905,367.4
SAE,189906,101.7
SAE,189907,326.1
SAE,189908,120.6
SAE,189909,448.6
SAE,189910,103.9
SAE,189911,75.8
SAE,189912,170.2
SAE,190001,338.7
SAE,190002,211.6
SAE,190003,111.5
SAE,190004,279.5
SAE,190005,206.8
SAE,190006,197.0
SAE,190007,286.5
SAE,190008,211.4
SAE,190009,71.3
SAE,190010,185.2
SAE,190011,103.6
SAE,190012,221.5
SAE,190101,120.5
SAE,190102,42.1
SAE,190103,198.9
SAE,190104,351.1
SAE,190105,67.2
SAE,190106,229.2
SAE,190107,161.3
SAE,190108,433.3
SAE,190109,236.6
SAE,190110,212.5
SAE,190111,59.1
SAE,190112,146.4
SAE,190201,194.1
SAE,190202,62.7
SAE,190203,340.1
SAE,190204,154.5
SAE,190205,347.6
SAE,190206,238.7
SAE,190207,238.3
SAE,190208,254.3
SAE,190209,184.2
SAE,190210,266.1
SAE,190211,50.3
SAE,190212,351.7
SAE,190301,106.7
SAE,190302,127.8
SAE,190303,102.9
SAE,190304,240.5
SAE,190305,112.7
SAE,190306,154.4
SAE,190307,446.0
SAE,190308,383.6
SAE,190309,61.3
SAE,190310,370.6
SAE,190311,309.7
SAE,190312,36.2
SAE,190401,76.7
SAE,190402,232.5
SAE,190403,111.6
SAE,190404,444.8
SAE,190405,453.5
SAE,190406,260.4
SAE,190407,93.5
SAE,190408,217.5
SAE,190409,239.0
SAE,190410,224.8
SAE,190411,224.6
SAE,190412,136.2
SAE,190501,225.1
SAE,190502,132.5
SAE,190503,324.6
SAE,190504,327.9
SAE,190505,124.0
SAE,190506,86.0
SAE,190507,241.8
SAE,190508,347.9
SAE,190509,220.8
SAE,190510,330.4
SAE,190511,188.0
SAE,190512,81.3
SAE,190601,218.2
SAE,190602,160.7
SAE,190603,201.4
SAE,190604,128.2
SAE,190605,168.5
SAE,190606,297.1
SAE,190607,281.2
SAE,190608,326.1
SAE,190609,194.6
SAE,190610,35.2
SAE,190611,96.3
SAE,190612,271.0
SAE,190701,240.3
SAE,190702,103.0
SAE,190703,347.7
SAE,190704,236.3
SAE,190705,134.9
SAE,190706,207.6
SAE,190707,238.0
SAE,190708,196.7
SAE,190709,125.6
SAE,190710,24.6
SAE,190711,138.4
SAE,190712,299.0
SAE,190801,132.6
SAE,190802,356.8
SAE,190803,123.7
SAE,190804,211.5
SAE,190805,267.9
SAE,190806,86.0
SAE,190807,271.1
SAE,190808,168.0
SAE,190809,385.1
SAE,190810,1.0
SAE,190811,168.5
SAE,190812,115.3
SAE,190901,230.8
SAE,190902,98.1
SAE,190903,154.2
SAE,190904,145.2
SAE,190905,89.6
SAE,190906,407.1
SAE,190907,437.5
SAE,190908,241.8
SAE,190909,164.7
SAE,190910,277.2
SAE,190911,169.3
SAE,190912,449.3
SAE,191001,244.5
SAE,191002,256.6
SAE,191003,52.9
SAE,191004,475.5
SAE,191005,289.2
SAE,191006,521.8
SAE,191007,435.2
SAE,191008,400.3
SAE,191009,244.5
SAE,191010,124.7
SAE,191011,342.5
SAE,191012,212.9
SAE,191101,49.2
SAE,191102,238.9
SAE,191103,115.1
SAE,191104,204.6
SAE,191105,95.4
SAE,191106,330.6
SAE,191107,42.3
SAE,191108,136.1
SAE,191109,190.5
SAE,191110,187.3
SAE,191111,79.8
SAE,191112,378.5
SAE,191201,284.3
SAE,191202,192.3
SAE,191203,334.3
SAE,191204,179.0
SAE,191205,440.0
SAE,191206,300.2
SAE,191207,238.9
SAE,191208,618.9
SAE,191209,369.7
SAE,191210,317.7
SAE,191211,206.1
SAE,191212,272.9
SAE,191301,311.4
SAE,191302,68.9
SAE,191303,152.0
SAE,191304,253.7
SAE,191305,301.7
SAE,191306,362.0
SAE,191307,510.0
SAE,191308,363.9
SAE,191309,201.7
SAE,191310,78.1
SAE,191311,473.7
SAE,191312,386.2
SAE,191401,303.4
SAE,191402,103.1
SAE,191403,686.7
SAE,191404,373.5
SAE,191405,352.2
SAE,191406,250.5
SAE,191407,603.1
SAE,191408,269.3
SAE,191409,390.0
SAE,191410,134.9
SAE,191411,144.6
SAE,191412,185.1
SAE,191501,430.7
SAE,191502,212.9
SAE,191503,346.4
SAE,191504,191.1
SAE,191505,139.0
SAE,191506,216.3
SAE,191507,379.7
SAE,191508,399.5
SAE,191509,194.5
SAE,191510,40.0
SAE,191511,194.1
SAE,191512,486.0
SAE,191601,575.0
SAE,191602,414.1
SAE,191603,163.1
SAE,191604,405.8
SAE,191605,194.0
SAE,191606,365.4
SAE,191607,323.0
SAE,191608,320.6
SAE,191609,311.5
SAE,191610,388.4
SAE,191611,132.3
SAE,191612,332.5
SAE,191701,197.3
SAE,191702,74.1
SAE,191703,170.2
SAE,191704,230.1
SAE,191705,80.7
SAE,191706,171.9
SAE,191707,264.6
SAE,191708,393.4
SAE,191709,117.5
SAE,191710,414.0
SAE,191711,191.6
SAE,191712,98.3
SAE,191801,112.2
SAE,191802,104.6
SAE,191803,75.9
SAE,191804,94.9
SAE,191805,129.5
SAE,191806,446.0
SAE,191807,294.8
SAE,191808,316.6
SAE,191809,275.0
SAE,191810,80.6
SAE,191811,125.0
SAE,191812,698.1
SAE,191901,79.0
SAE,191902,210.1
SAE,191903,258.3
SAE,191904,299.6
SAE,191905,218.4
SAE,191906,329.9
SAE,191907,381.8
SAE,191908,203.6
SAE,191909,141.8
SAE,191910,178.6
SAE,191911,312.0
SAE,191912,609.7
SAE,192001,518.4
SAE,192002,169.6
SAE,192003,108.5
SAE,192004,445.8
SAE,192005,174.2
SAE,192006,202.9
SAE,192007,290.3
SAE,192008,154.1
SAE,192009,391.5
SAE,192010,1.8
SAE,192011,10.3
SAE,192012,154.7
SAE,192101,385.6
SAE,192102,24.1
SAE,192103,94.4
SAE,192104,139.4
SAE,192105,163.3
SAE,192106,317.6
SAE,192107,75.1
SAE,192108,262.4
SAE,192109,107.1
SAE,192110,159.8
SAE,192111,442.5
SAE,192112,330.0
SAE,192201,629.0
SAE,192202,325.3
SAE,192203,274.1
SAE,192204,761.0
SAE,192205,286.2
SAE,192206,396.7
SAE,192207,443.2
SAE,192208,327.0
SAE,192209,259.0
SAE,192210,223.3
SAE,192211,709.3
SAE,192212,621.0
SAE,192301,755.0
SAE,192302,495.2
SAE,192303,143.5
SAE,192304,202.9
SAE,192305,175.0
SAE,192306,453.3
SAE,192307,180.1
SAE,192308,216.4
SAE,192309,194.5
SAE,192310,244.2
SAE,192311,213.6
SAE,192312,447.7
SAE,192401,198.4
SAE,192402,140.5
SAE,192403,78.8
SAE,192404,470.3
SAE,192405,319.1
SAE,192406,308.3
SAE,192407,511.4
SAE,192408,537.7
SAE,192409,219.0
SAE,192410,204.2
SAE,192411,41.1
SAE,192412,110.2
SAE,192501,177.4
SAE,192502,147.6
SAE,192503,218.4
SAE,192504,335.5
SAE,192505,131.9
SAE,192506,156.8
SAE,192507,237.7
SAE,192508,349.1
SAE,192509,330.7
SAE,192510,256.7
SAE,192511,312.5
SAE,192512,567.5
SAE,192601,386.5
SAE,192602,238.5
SAE,192603,295.8
SAE,192604,175.9
SAE,192605,283.7
SAE,192606,464.3
SAE,192607,397.9
SAE,192608,152.0
SAE,192609,82.2
SAE,192610,315.2
SAE,192611,122.6
SAE,192612,417.8
SAE,192701,428.2
SAE,192702,199.1
SAE,192703,468.1
SAE,192704,548.6
SAE,192705,184.2
SAE,192706,235.8
SAE,192707,244.9
SAE,192708,402.1
SAE,192709,418.4
SAE,192710,40.6
SAE,192711,168.7
SAE,192712,106.9
SAE,192801,164.7
SAE,192802,340.5
SAE,192803,160.3
SAE,192804,250.3
SAE,192805,496.5
SAE,192806,282.4
SAE,192807,106.8
SAE,192808,270.7
SAE,192809,132.3
SAE,192810,201.1
SAE,192811,392.0
SAE,192812,305.9
SAE,192901,168.2
SAE,192902,38.7
SAE,192903,28.8
SAE,192904,245.1
SAE,192905,96.3
SAE,192906,371.8
SAE,192907,254.9
SAE,192908,182.4
SAE,192909,78.5
SAE,192910,327.2
SAE,192911,212.5
SAE,192912,407.6
SAE,193001,121.3
SAE,193002,110.4
SAE,193003,270.2
SAE,193004,283.9
SAE,193005,381.6
SAE,193006,115.3
SAE,193007,499.1
SAE,193008,279.3
SAE,193009,291.3
SAE,193010,510.3
SAE,193011,344.8
SAE,193012,252.3
SAE,193101,359.0
SAE,193102,265.2
SAE,193103,223.4
SAE,193104,309.5
SAE,193105,152.3
SAE,193106,150.1
SAE,193107,307.2
SAE,193108,317.7
SAE,193109,238.8
SAE,193110,93.0
SAE,193111,38.8
SAE,193112,133.6
SAE,193201,186.3
SAE,193202,7.1
SAE,193203,102.2
SAE,193204,149.6
SAE,193205,388.2
SAE,193206,167.6
SAE,193207,274.7
SAE,193208,161.2
SAE,193209,96.4
SAE,193210,418.2
SAE,193211,180.9
SAE,193212,24.4
SAE,193301,126.0
SAE,193302,194.1
SAE,193303,108.0
SAE,193304,211.0
SAE,193305,696.1
SAE,193306,433.8
SAE,193307,287.8
SAE,193308,156.5
SAE,193309,124.2
SAE,193310,155.0
SAE,193311,145.1
SAE,193312,8.6
SAE,193401,256.5
SAE,193402,16.5
SAE,193403,87.2
SAE,193404,33.3
SAE,193405,64.3
SAE,193406,268.4
SAE,193407,263.2
SAE,193408,387.7
SAE,193409,175.5
SAE,193410,207.2
SAE,193411,41.7
SAE,193412,166.6
SAE,193501,253.3
SAE,193502,199.3
SAE,193503,218.3
SAE,193504,358.6
SAE,193505,157.4
SAE,193506,216.0
SAE,193507,135.7
SAE,193508,261.8
SAE,193509,190.8
SAE,193510,263.9
SAE,193511,85.0
SAE,193512,152.5
SAE,193601,378.9
SAE,193602,149.2
SAE,193603,69.5
SAE,193604,134.0
SAE,193605,108.2
SAE,193606,252.0
SAE,193607,438.9
SAE,193608,229.9
SAE,193609,340.7
SAE,193610,219.1
SAE,193611,96.6
SAE,193612,160.0
SAE,193701,183.6
SAE,193702,373.7
SAE,193703,125.2
SAE,193704,359.2
SAE,193705,166.1
SAE,193706,250.6
SAE,193707,205.4
SAE,193708,315.7
